codigoPostal,ciudad,estadoNombreCorto
11250,Ciudad de México,Ciudad de México
11260,Ciudad de México,Ciudad de México
11270,Ciudad de México,Ciudad de México
11280,Ciudad de México,Ciudad de México
11289,Ciudad de México,Ciudad de México
11290,Ciudad de México,Ciudad de México
11300,Ciudad de México,Ciudad de México
11310,Ciudad de México,Ciudad de México
11320,Ciudad de México,Ciudad de México
11330,Ciudad de México,Ciudad de México
11340,Ciudad de México,Ciudad de México
11350,Ciudad de México,Ciudad de México
11360,Ciudad de México,Ciudad de México
11370,Ciudad de México,Ciudad de México
11400,Ciudad de México,Ciudad de México
11410,Ciudad de México,Ciudad de México
11420,Ciudad de México,Ciudad de México
11430,Ciudad de México,Ciudad de México
11440,Ciudad de México,Ciudad de México
11450,Ciudad de México,Ciudad de México
11460,Ciudad de México,Ciudad de México
11470,Ciudad de México,Ciudad de México
11480,Ciudad de México,Ciudad de México
11489,Ciudad de México,Ciudad de México
11490,Ciudad de México,Ciudad de México
11500,Ciudad de México,Ciudad de México
11510,Ciudad de México,Ciudad de México
11520,Ciudad de México,Ciudad de México
11529,Ciudad de México,Ciudad de México
11530,Ciudad de México,Ciudad de México
11540,Ciudad de México,Ciudad de México
11550,Ciudad de México,Ciudad de México
11560,Ciudad de México,Ciudad de México
11570,Ciudad de México,Ciudad de México
11580,Ciudad de México,Ciudad de México
11590,Ciudad de México,Ciudad de México
11600,Ciudad de México,Ciudad de México
11610,Ciudad de México,Ciudad de México
11619,Ciudad de México,Ciudad de México
11650,Ciudad de México,Ciudad de México
11700,Ciudad de México,Ciudad de México
11800,Ciudad de México,Ciudad de México
11810,Ciudad de México,Ciudad de México
11820,Ciudad de México,Ciudad de México
11830,Ciudad de México,Ciudad de México
11840,Ciudad de México,Ciudad de México
11850,Ciudad de México,Ciudad de México
11860,Ciudad de México,Ciudad de México
11870,Ciudad de México,Ciudad de México
11910,Ciudad de México,Ciudad de México
11920,Ciudad de México,Ciudad de México
11930,Ciudad de México,Ciudad de México
11950,Ciudad de México,Ciudad de México
12000,Ciudad de México,Ciudad de México
12070,Ciudad de México,Ciudad de México
12080,Ciudad de México,Ciudad de México
12100,Ciudad de México,Ciudad de México
12110,Ciudad de México,Ciudad de México
12200,Ciudad de México,Ciudad de México
12250,Ciudad de México,Ciudad de México
12300,Ciudad de México,Ciudad de México
12400,Ciudad de México,Ciudad de México
12410,Ciudad de México,Ciudad de México
12500,Ciudad de México,Ciudad de México
12600,Ciudad de México,Ciudad de México
12700,Ciudad de México,Ciudad de México
12800,Ciudad de México,Ciudad de México
12910,Ciudad de México,Ciudad de México
12920,Ciudad de México,Ciudad de México
12930,Ciudad de México,Ciudad de México
12940,Ciudad de México,Ciudad de México
12950,Ciudad de México,Ciudad de México
13000,Ciudad de México,Ciudad de México
13010,Ciudad de México,Ciudad de México
13020,Ciudad de México,Ciudad de México
13030,Ciudad de México,Ciudad de México
13040,Ciudad de México,Ciudad de México
13050,Ciudad de México,Ciudad de México
13060,Ciudad de México,Ciudad de México
13070,Ciudad de México,Ciudad de México
13080,Ciudad de México,Ciudad de México
13090,Ciudad de México,Ciudad de México
13093,Ciudad de México,Ciudad de México
13094,Ciudad de México,Ciudad de México
13099,Ciudad de México,Ciudad de México
13100,Ciudad de México,Ciudad de México
13120,Ciudad de México,Ciudad de México
13150,Ciudad de México,Ciudad de México
13180,Ciudad de México,Ciudad de México
13200,Ciudad de México,Ciudad de México
13210,Ciudad de México,Ciudad de México
13219,Ciudad de México,Ciudad de México
13220,Ciudad de México,Ciudad de México
13230,Ciudad de México,Ciudad de México
13250,Ciudad de México,Ciudad de México
13270,Ciudad de México,Ciudad de México
13273,Ciudad de México,Ciudad de México
13278,Ciudad de México,Ciudad de México
13280,Ciudad de México,Ciudad de México
13300,Ciudad de México,Ciudad de México
13310,Ciudad de México,Ciudad de México
13315,Ciudad de México,Ciudad de México
13319,Ciudad de México,Ciudad de México
13360,Ciudad de México,Ciudad de México
13400,Ciudad de México,Ciudad de México
13410,Ciudad de México,Ciudad de México
13419,Ciudad de México,Ciudad de México
13420,Ciudad de México,Ciudad de México
13430,Ciudad de México,Ciudad de México
13440,Ciudad de México,Ciudad de México
13450,Ciudad de México,Ciudad de México
13460,Ciudad de México,Ciudad de México
13508,Ciudad de México,Ciudad de México
13509,Ciudad de México,Ciudad de México
13510,Ciudad de México,Ciudad de México
13520,Ciudad de México,Ciudad de México
13530,Ciudad de México,Ciudad de México
13540,Ciudad de México,Ciudad de México
13545,Ciudad de México,Ciudad de México
13549,Ciudad de México,Ciudad de México
13550,Ciudad de México,Ciudad de México
13600,Ciudad de México,Ciudad de México
13610,Ciudad de México,Ciudad de México
13625,Ciudad de México,Ciudad de México
13630,Ciudad de México,Ciudad de México
13640,Ciudad de México,Ciudad de México
13700,Ciudad de México,Ciudad de México
14000,Ciudad de México,Ciudad de México
14010,Ciudad de México,Ciudad de México
14020,Ciudad de México,Ciudad de México
14030,Ciudad de México,Ciudad de México
14039,Ciudad de México,Ciudad de México
14040,Ciudad de México,Ciudad de México
14049,Ciudad de México,Ciudad de México
14050,Ciudad de México,Ciudad de México
14060,Ciudad de México,Ciudad de México
14070,Ciudad de México,Ciudad de México
14080,Ciudad de México,Ciudad de México
14090,Ciudad de México,Ciudad de México
14100,Ciudad de México,Ciudad de México
14108,Ciudad de México,Ciudad de México
14110,Ciudad de México,Ciudad de México
14120,Ciudad de México,Ciudad de México
14140,Ciudad de México,Ciudad de México
14150,Ciudad de México,Ciudad de México
14160,Ciudad de México,Ciudad de México
14200,Ciudad de México,Ciudad de México
14208,Ciudad de México,Ciudad de México
14209,Ciudad de México,Ciudad de México
14210,Ciudad de México,Ciudad de México
14219,Ciudad de México,Ciudad de México
14220,Ciudad de México,Ciudad de México
14230,Ciudad de México,Ciudad de México
14239,Ciudad de México,Ciudad de México
14240,Ciudad de México,Ciudad de México
14248,Ciudad de México,Ciudad de México
14250,Ciudad de México,Ciudad de México
14260,Ciudad de México,Ciudad de México
14266,Ciudad de México,Ciudad de México
14267,Ciudad de México,Ciudad de México
14268,Ciudad de México,Ciudad de México
14269,Ciudad de México,Ciudad de México
14270,Ciudad de México,Ciudad de México
14275,Ciudad de México,Ciudad de México
14300,Ciudad de México,Ciudad de México
14308,Ciudad de México,Ciudad de México
14310,Ciudad de México,Ciudad de México
14320,Ciudad de México,Ciudad de México
14325,Ciudad de México,Ciudad de México
14326,Ciudad de México,Ciudad de México
14330,Ciudad de México,Ciudad de México
14340,Ciudad de México,Ciudad de México
14350,Ciudad de México,Ciudad de México
14357,Ciudad de México,Ciudad de México
14360,Ciudad de México,Ciudad de México
14370,Ciudad de México,Ciudad de México
14376,Ciudad de México,Ciudad de México
14377,Ciudad de México,Ciudad de México
14380,Ciudad de México,Ciudad de México
14386,Ciudad de México,Ciudad de México
14387,Ciudad de México,Ciudad de México
14388,Ciudad de México,Ciudad de México
14389,Ciudad de México,Ciudad de México
14390,Ciudad de México,Ciudad de México
14400,Ciudad de México,Ciudad de México
14406,Ciudad de México,Ciudad de México
14408,Ciudad de México,Ciudad de México
14409,Ciudad de México,Ciudad de México
14410,Ciudad de México,Ciudad de México
14420,Ciudad de México,Ciudad de México
14426,Ciudad de México,Ciudad de México
14427,Ciudad de México,Ciudad de México
14429,Ciudad de México,Ciudad de México
14430,Ciudad de México,Ciudad de México
14438,Ciudad de México,Ciudad de México
14439,Ciudad de México,Ciudad de México
14440,Ciudad de México,Ciudad de México
14449,Ciudad de México,Ciudad de México
14460,Ciudad de México,Ciudad de México
14470,Ciudad de México,Ciudad de México
14476,Ciudad de México,Ciudad de México
14479,Ciudad de México,Ciudad de México
14480,Ciudad de México,Ciudad de México
14490,Ciudad de México,Ciudad de México
14500,Ciudad de México,Ciudad de México
14600,Ciudad de México,Ciudad de México
14608,Ciudad de México,Ciudad de México
14609,Ciudad de México,Ciudad de México
14610,Ciudad de México,Ciudad de México
14620,Ciudad de México,Ciudad de México
14629,Ciudad de México,Ciudad de México
14630,Ciudad de México,Ciudad de México
14640,Ciudad de México,Ciudad de México
14643,Ciudad de México,Ciudad de México
14646,Ciudad de México,Ciudad de México
14647,Ciudad de México,Ciudad de México
14650,Ciudad de México,Ciudad de México
14653,Ciudad de México,Ciudad de México
14655,Ciudad de México,Ciudad de México
14657,Ciudad de México,Ciudad de México
14658,Ciudad de México,Ciudad de México
14659,Ciudad de México,Ciudad de México
14700,Ciudad de México,Ciudad de México
14710,Ciudad de México,Ciudad de México
14720,Ciudad de México,Ciudad de México
14730,Ciudad de México,Ciudad de México
14734,Ciudad de México,Ciudad de México
14735,Ciudad de México,Ciudad de México
14737,Ciudad de México,Ciudad de México
14738,Ciudad de México,Ciudad de México
14739,Ciudad de México,Ciudad de México
14740,Ciudad de México,Ciudad de México
14748,Ciudad de México,Ciudad de México
14749,Ciudad de México,Ciudad de México
14760,Ciudad de México,Ciudad de México
14900,Ciudad de México,Ciudad de México
15000,Ciudad de México,Ciudad de México
15010,Ciudad de México,Ciudad de México
15020,Ciudad de México,Ciudad de México
15100,Ciudad de México,Ciudad de México
15200,Ciudad de México,Ciudad de México
15210,Ciudad de México,Ciudad de México
15220,Ciudad de México,Ciudad de México
15230,Ciudad de México,Ciudad de México
15240,Ciudad de México,Ciudad de México
15250,Ciudad de México,Ciudad de México
15260,Ciudad de México,Ciudad de México
15270,Ciudad de México,Ciudad de México
15280,Ciudad de México,Ciudad de México
15290,Ciudad de México,Ciudad de México
15300,Ciudad de México,Ciudad de México
15309,Ciudad de México,Ciudad de México
15310,Ciudad de México,Ciudad de México
15320,Ciudad de México,Ciudad de México
15330,Ciudad de México,Ciudad de México
15339,Ciudad de México,Ciudad de México
15340,Ciudad de México,Ciudad de México
15350,Ciudad de México,Ciudad de México
15370,Ciudad de México,Ciudad de México
15380,Ciudad de México,Ciudad de México
15390,Ciudad de México,Ciudad de México
15400,Ciudad de México,Ciudad de México
15410,Ciudad de México,Ciudad de México
15420,Ciudad de México,Ciudad de México
15430,Ciudad de México,Ciudad de México
15440,Ciudad de México,Ciudad de México
15450,Ciudad de México,Ciudad de México
15460,Ciudad de México,Ciudad de México
15470,Ciudad de México,Ciudad de México
15500,Ciudad de México,Ciudad de México
15510,Ciudad de México,Ciudad de México
15520,Ciudad de México,Ciudad de México
15530,Ciudad de México,Ciudad de México
15540,Ciudad de México,Ciudad de México
15600,Ciudad de México,Ciudad de México
15610,Ciudad de México,Ciudad de México
15620,Ciudad de México,Ciudad de México
15630,Ciudad de México,Ciudad de México
15640,Ciudad de México,Ciudad de México
15650,Ciudad de México,Ciudad de México
15660,Ciudad de México,Ciudad de México
15670,Ciudad de México,Ciudad de México
15680,Ciudad de México,Ciudad de México
15700,Ciudad de México,Ciudad de México
15710,Ciudad de México,Ciudad de México
15730,Ciudad de México,Ciudad de México
15740,Ciudad de México,Ciudad de México
15750,Ciudad de México,Ciudad de México
15800,Ciudad de México,Ciudad de México
15810,Ciudad de México,Ciudad de México
15820,Ciudad de México,Ciudad de México
15830,Ciudad de México,Ciudad de México
15840,Ciudad de México,Ciudad de México
15850,Ciudad de México,Ciudad de México
15860,Ciudad de México,Ciudad de México
15870,Ciudad de México,Ciudad de México
15900,Ciudad de México,Ciudad de México
15960,Ciudad de México,Ciudad de México
15970,Ciudad de México,Ciudad de México
15980,Ciudad de México,Ciudad de México
15990,Ciudad de México,Ciudad de México
16000,Ciudad de México,Ciudad de México
16010,Ciudad de México,Ciudad de México
16020,Ciudad de México,Ciudad de México
16029,Ciudad de México,Ciudad de México
16030,Ciudad de México,Ciudad de México
16034,Ciudad de México,Ciudad de México
16035,Ciudad de México,Ciudad de México
16036,Ciudad de México,Ciudad de México
16038,Ciudad de México,Ciudad de México
16040,Ciudad de México,Ciudad de México
16050,Ciudad de México,Ciudad de México
16059,Ciudad de México,Ciudad de México
16060,Ciudad de México,Ciudad de México
16070,Ciudad de México,Ciudad de México
16080,Ciudad de México,Ciudad de México
16083,Ciudad de México,Ciudad de México
16090,Ciudad de México,Ciudad de México
16100,Ciudad de México,Ciudad de México
16200,Ciudad de México,Ciudad de México
16210,Ciudad de México,Ciudad de México
16240,Ciudad de México,Ciudad de México
16300,Ciudad de México,Ciudad de México
16310,Ciudad de México,Ciudad de México
16320,Ciudad de México,Ciudad de México
16340,Ciudad de México,Ciudad de México
16400,Ciudad de México,Ciudad de México
16410,Ciudad de México,Ciudad de México
16420,Ciudad de México,Ciudad de México
16428,Ciudad de México,Ciudad de México
16429,Ciudad de México,Ciudad de México
16430,Ciudad de México,Ciudad de México
16440,Ciudad de México,Ciudad de México
16443,Ciudad de México,Ciudad de México
16450,Ciudad de México,Ciudad de México
16457,Ciudad de México,Ciudad de México
16459,Ciudad de México,Ciudad de México
16500,Ciudad de México,Ciudad de México
16513,Ciudad de México,Ciudad de México
16514,Ciudad de México,Ciudad de México
16520,Ciudad de México,Ciudad de México
16530,Ciudad de México,Ciudad de México
